#OTUID,FW1,FW10,FW11,FW12,FW13,FW14,FW15,FW16,FW17,FW18,FW2,FW3,FW4,FW5,FW6,FW7,FW8,FW9,RE1,RE10,RE11,RE12,RE2,RE3,RE4,RE5,RE6,RE7,RE8,RE9,SW1,SW10,SW11,SW12,SW13,SW14,SW15,SW16,SW17,SW18,SW2,SW3,SW4,SW5,SW6,SW7,SW8,SW9
ASV_2253,0,0,2,1,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,1,10,10,16,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2,2
ASV_2719,2,0,0,3,0,0,0,2,0,1,2,1,4,5,3,3,8,1,1,0,1,0,1,0,2,3,1,3,0,0,0,0,0,3,1,0,1,0,1,2,1,0,0,2,0,1,1,0
ASV_2740,1,0,0,0,0,0,2,0,0,0,0,0,0,0,4,1,0,0,4,0,0,0,3,3,0,1,1,0,2,4,0,0,5,4,4,4,0,4,1,3,1,1,1,2,0,2,1,1
ASV_2170,1,5,1,3,0,2,2,0,0,4,1,1,8,5,0,2,4,3,0,0,0,3,0,0,0,5,1,1,0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
ASV_2857,0,1,2,0,1,3,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,4,4,0,0,0,2,3,1,1,1,0,4,3,0,4,4,3,3,0,3,3,1,1,2,0,1
ASV_2371,1,1,3,0,0,5,1,0,0,3,0,1,0,0,1,0,0,0,3,0,0,6,3,0,1,0,0,0,0,0,3,0,1,1,0,0,1,0,0,3,0,1,8,7,6,0,0,0
ASV_2673,2,0,2,4,3,2,0,0,0,3,8,10,9,3,1,1,2,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0
ASV_2166,2,2,0,0,1,1,6,2,1,1,0,0,0,0,2,1,0,0,4,0,0,0,1,2,4,0,2,1,0,1,0,1,0,3,2,1,0,1,1,1,1,3,2,3,5,1,0,1
ASV_2690,2,5,2,7,0,4,0,0,0,3,1,0,1,0,2,4,4,6,2,0,0,1,1,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,2,2,2,0,0,0
ASV_2915,5,3,0,2,2,2,2,1,0,1,5,2,2,3,2,2,1,1,2,0,3,3,0,1,1,0,4,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1
ASV_2114,0,6,2,4,1,1,6,0,0,3,1,2,2,0,0,5,4,6,0,0,2,0,1,1,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0
ASV_2221,3,2,3,1,2,2,1,0,0,2,8,0,3,4,0,0,4,2,0,0,0,0,1,0,0,3,1,5,2,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,3,1
ASV_2973,2,1,1,3,0,0,0,6,6,0,0,0,0,1,2,2,0,0,1,0,1,4,0,0,1,0,3,1,0,0,1,0,0,0,0,4,3,3,7,1,0,0,1,1,0,0,3,0
ASV_2722,1,0,0,0,0,1,2,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,1,5,2,1,3,0,0,1,1,0,0,7,0,2,6,3,4,2,3,1,2,0,4,1,0,1
ASV_2464,1,1,0,0,1,2,1,0,0,7,0,0,0,0,0,2,1,1,2,0,0,3,0,6,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,2,0,1,6,8,6,1,0,2
ASV_2880,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,3,1,0,3,3,2,3,0,1,0,1,2,3,1,6,7,2,1,1,1,1,2,0,2,1,2,0,0,0,1,5
ASV_2912,3,0,0,0,0,2,4,3,0,4,4,2,5,8,1,4,3,0,0,0,0,0,0,0,0,1,1,2,2,2,1,1,0,0,0,1,0,0,0,1,0,0,0,1,2,0,1,0
ASV_2297,2,0,3,1,2,0,2,0,3,1,1,0,2,6,4,2,0,0,1,0,0,0,3,1,2,2,1,1,0,0,1,2,1,1,0,0,0,3,5,1,0,0,1,2,0,0,0,2
ASV_2496,1,0,1,2,2,1,0,5,1,3,1,1,0,2,3,2,6,1,0,3,0,2,0,2,1,0,2,4,5,1,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0
ASV_2243,4,0,0,3,3,4,1,0,0,2,2,8,0,2,0,3,4,0,0,1,0,1,0,0,1,1,3,0,0,0,0,0,0,2,3,1,0,1,0,0,0,3,0,1,2,3,0,0
ASV_2529,0,2,1,1,1,0,0,1,1,1,1,2,1,0,0,0,2,0,0,3,3,5,0,1,0,3,4,3,6,2,0,0,0,1,1,1,3,2,2,0,1,0,0,1,1,0,0,2
ASV_2345,7,0,3,1,0,3,1,0,0,2,2,0,2,7,3,1,2,0,0,0,1,0,1,0,0,1,3,2,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,2,1,1,1,0
ASV_2564,0,3,0,3,0,1,4,2,0,7,3,2,1,3,3,5,4,4,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,5,3,0,0,0
ASV_2286,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,3,3,0,0,0,0,1,7,9,13,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,4,2,4
ASV_2285,0,0,0,0,0,3,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,2,0,0,0,1,1,0,2,0,3,0,3,16,3,1,0,7,1,2,1,1,0,1,3,0
ASV_2755,0,4,1,1,2,1,3,0,1,2,0,0,0,3,1,1,0,1,0,1,0,0,1,5,1,6,10,0,0,1,0,0,1,2,0,0,0,0,1,0,3,2,1,1,1,0,0,0
ASV_2576,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,2,1,1,6,0,0,1,0,6,6,2,2,0,2,3,0,4,2,2,1,0,1,1,3,1,3,0,2,1
ASV_2945,0,0,0,0,1,1,0,0,1,0,3,0,0,0,0,2,0,2,3,0,2,1,2,0,0,0,0,0,0,0,0,0,2,2,9,4,4,2,0,5,6,1,0,1,0,3,1,0
ASV_2401,2,1,4,0,0,1,5,0,4,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,1,0,0,0,0,0,1,2,2,0,0,3,1,4,0,0,1,8,9,3,0,0,0
ASV_2667,0,0,0,0,0,0,2,0,0,0,3,0,0,2,0,0,1,0,2,0,3,5,1,0,0,1,1,3,1,0,1,3,2,1,0,2,1,4,1,0,0,2,3,4,2,3,3,1
ASV_2670,1,1,3,1,3,4,1,0,0,1,3,2,3,2,3,0,7,2,0,0,0,1,0,1,1,0,2,2,0,0,2,0,1,0,0,0,3,2,0,0,0,0,0,0,0,1,3,2
ASV_2810,6,2,1,0,2,0,0,0,0,0,3,6,3,1,1,0,0,0,1,1,1,0,0,2,0,1,3,7,4,1,0,1,1,0,0,0,1,0,1,0,0,1,2,0,2,0,0,3
ASV_2895,0,0,1,0,1,0,0,1,0,0,2,0,2,0,0,0,0,0,0,2,1,1,2,1,0,1,2,8,8,7,2,0,2,0,2,0,0,1,2,1,0,0,0,0,2,2,3,1
ASV_2134,2,1,0,2,3,4,0,1,0,0,4,2,7,5,0,2,0,1,0,0,0,3,0,0,0,1,3,0,2,3,1,0,0,0,0,0,0,1,0,1,0,0,6,1,1,0,1,0
ASV_2261,0,0,0,0,1,3,1,3,0,0,2,0,2,0,0,1,4,0,3,0,0,0,2,5,2,1,1,1,0,0,0,0,2,1,2,1,1,2,2,1,3,3,3,3,1,0,1,0
ASV_2724,0,3,1,8,1,3,3,0,0,1,1,1,4,4,0,1,4,1,2,0,0,1,3,0,0,2,0,0,4,0,0,0,1,3,1,0,0,0,0,1,2,0,0,1,1,0,0,0
ASV_2374,3,0,1,4,0,0,1,1,1,4,3,8,0,2,4,2,3,4,0,0,0,0,0,7,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,1,1,0,0,0
ASV_2543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,10,18,18,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,1
ASV_2665,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,2,5,2,2,0,0,0,4,0,0,1,1,0,3,1,1,0,1,1,3,3,0,0,4,0,2,2,6,4,2,0,3,0
ASV_2494,2,0,0,0,0,0,4,0,2,2,0,8,1,4,1,0,1,0,0,0,0,1,0,1,0,8,2,7,6,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ASV_2604,3,0,3,7,4,3,1,1,0,5,1,1,0,3,4,1,3,0,0,0,0,1,0,1,0,0,0,3,0,2,0,3,1,0,0,0,0,0,2,0,0,2,0,3,0,0,0,0
ASV_2354,0,1,0,6,2,6,5,0,0,5,1,0,1,2,1,6,5,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,4,1,0,0,1
ASV_2362,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,4,3,0,0,0,1,1,1,2,4,1,1,0,4,9,1,2,0,0,5,1,0,1,0,6,4,0
ASV_3000,0,0,0,0,0,0,1,1,5,0,0,1,0,0,1,3,2,0,0,3,0,1,4,3,0,1,3,2,1,0,1,0,0,4,0,3,2,1,4,3,0,2,1,1,1,0,3,0
ASV_2778,5,0,2,0,4,6,1,1,0,1,7,1,3,1,0,2,3,0,1,0,0,1,1,1,0,3,0,1,0,0,0,0,1,0,2,3,0,0,0,0,0,2,0,3,0,0,0,1
ASV_2210,0,0,0,0,3,0,0,0,2,0,2,0,0,0,0,0,1,0,1,1,0,0,2,1,1,3,1,2,0,0,0,2,0,2,8,3,2,1,4,11,0,2,0,0,0,0,2,0
ASV_2353,1,1,0,0,1,2,3,3,1,1,0,1,0,2,1,5,2,0,3,0,0,1,0,0,1,0,1,0,0,0,0,3,0,2,1,1,1,2,2,1,4,4,2,2,1,0,0,1
ASV_2819,1,1,2,0,1,0,2,0,1,2,0,1,0,1,0,1,4,0,1,0,0,0,2,1,1,0,0,3,2,1,2,0,2,2,1,0,1,0,0,6,0,0,3,7,4,0,1,0
ASV_2452,0,2,0,1,0,6,2,0,0,2,0,1,0,2,0,1,3,2,3,0,0,3,3,3,2,4,1,0,0,0,1,1,0,0,0,3,1,1,0,0,1,0,1,4,3,0,0,0
ASV_2556,1,4,0,4,0,0,0,1,0,1,3,3,4,5,2,5,3,0,0,5,0,0,0,0,1,3,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0
ASV_2569,0,2,2,10,0,1,5,0,0,5,1,0,0,0,0,9,9,2,0,0,0,0,0,0,3,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_2206,0,0,0,2,0,2,1,2,2,0,0,0,0,2,1,0,0,0,1,1,0,1,1,5,0,0,1,0,0,0,0,0,1,5,3,2,2,8,1,8,1,0,1,0,1,0,1,1
ASV_2585,3,1,0,0,0,2,5,1,0,2,10,2,4,4,1,3,3,1,0,0,0,0,0,0,0,1,4,0,0,1,0,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,2,1
ASV_2655,0,0,4,3,1,7,3,0,0,3,0,0,3,0,0,7,7,4,0,1,1,0,0,0,0,0,0,2,1,0,2,0,0,0,0,1,0,0,0,3,0,0,2,0,2,0,0,0
ASV_2450,0,2,1,2,0,0,2,0,0,3,2,1,4,0,0,4,0,1,0,0,1,0,0,0,1,0,0,6,4,15,0,2,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0
ASV_2438,4,2,0,4,0,3,0,1,0,1,6,9,6,6,3,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2
ASV_2363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,24,0,0,1,2,3,9,1,0,9,0,0,0,0,0,2,0,0
ASV_2176,5,1,0,2,0,0,0,0,0,2,8,2,5,6,1,2,1,2,1,1,0,0,0,0,0,1,3,3,1,0,0,1,0,0,3,0,0,1,0,0,1,0,1,1,0,0,0,1
ASV_2634,0,6,0,1,2,0,2,0,0,1,0,0,0,1,0,1,1,1,4,0,2,2,2,4,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,6,2,0,4,2,4,0,0
ASV_2873,0,4,5,8,0,1,1,0,0,1,2,0,1,1,2,5,2,9,0,1,2,0,0,0,0,0,0,4,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ASV_2840,0,1,1,3,3,4,9,0,0,3,2,3,3,0,3,5,0,2,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,2,2,0,1,1,0
ASV_2850,0,0,0,0,0,0,0,5,1,0,2,0,2,1,1,3,0,1,3,0,4,2,2,0,0,1,2,1,1,2,2,1,0,1,2,1,0,0,2,3,0,2,0,2,1,2,2,1
ASV_2313,4,2,2,1,0,2,3,0,0,1,7,4,5,5,2,0,4,2,1,0,0,0,0,1,0,2,1,3,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0
ASV_2376,6,1,5,3,2,5,0,1,0,2,2,3,4,3,1,0,1,0,1,0,0,0,1,0,0,0,3,0,1,0,0,2,3,0,2,1,0,0,0,0,0,1,0,0,1,0,1,0
ASV_2433,1,4,0,1,0,3,2,2,0,2,3,7,12,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,2,2,2,2,2,0
ASV_2612,0,0,0,0,0,0,0,1,0,5,0,1,1,0,2,0,2,0,1,1,1,3,0,0,0,0,2,7,10,4,0,0,3,1,0,1,6,1,1,0,0,0,1,0,1,0,0,0
ASV_2583,3,1,2,4,0,3,0,0,0,0,4,4,7,0,0,3,3,1,2,0,0,0,0,1,0,1,3,0,2,3,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,2,1
ASV_2990,0,0,0,1,0,0,0,3,2,0,0,1,0,0,1,0,0,0,1,0,5,10,3,2,0,0,1,2,1,0,0,1,3,4,1,2,3,0,1,0,0,1,0,1,2,0,1,3
ASV_2411,3,2,4,1,9,3,2,2,0,1,2,3,5,4,3,1,1,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
ASV_2703,0,0,0,0,0,0,0,1,3,0,2,1,0,2,0,2,0,0,1,2,0,2,1,0,1,0,0,0,2,0,1,0,0,0,12,1,2,3,1,10,1,4,0,0,0,1,0,0
ASV_2775,8,2,1,4,0,1,1,0,0,1,6,4,4,3,10,0,3,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
ASV_2866,0,5,6,12,0,0,2,0,1,0,1,0,0,0,2,1,5,4,0,2,0,0,1,1,2,0,0,1,1,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0
ASV_2426,0,0,0,0,2,0,0,3,0,1,0,1,0,0,1,2,0,1,0,3,0,0,3,5,0,1,1,1,0,1,3,1,0,1,0,0,1,4,3,4,0,3,0,2,0,4,3,1
ASV_2247,0,4,0,0,0,2,0,1,2,0,3,0,2,0,0,0,1,0,1,1,1,4,3,4,1,1,1,1,0,0,0,0,0,2,2,2,4,0,0,4,2,1,0,1,2,2,0,0
ASV_2635,0,4,1,2,0,4,2,0,0,2,4,3,1,7,0,5,3,0,0,1,2,1,0,1,0,0,0,2,2,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,1,1
ASV_2294,4,2,0,1,2,1,4,2,0,2,3,13,2,3,2,0,1,2,0,0,0,0,0,0,0,0,2,0,1,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1
ASV_2392,0,1,0,0,0,0,1,0,0,0,1,0,1,1,2,1,2,0,0,0,0,6,0,2,2,1,3,7,6,5,0,1,1,0,2,0,2,0,2,0,0,0,0,1,1,0,0,3
ASV_2745,4,2,1,5,1,4,2,0,0,4,2,2,4,3,6,1,0,1,0,0,0,1,0,0,2,0,4,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
ASV_2387,0,1,0,1,0,2,0,0,0,1,0,4,2,4,1,1,1,2,0,1,2,1,0,0,1,0,2,2,13,3,0,1,0,0,0,1,1,1,0,0,0,1,0,3,0,0,1,1
ASV_2730,1,1,1,1,2,4,3,0,0,0,0,0,2,0,1,0,0,1,5,0,0,0,2,6,1,1,0,0,0,0,0,0,1,0,1,2,1,2,1,0,2,1,5,2,2,2,0,1
ASV_2539,0,0,1,0,2,0,2,0,0,4,0,1,0,4,0,1,1,0,3,2,1,1,1,3,0,0,0,4,4,7,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,2,4
ASV_2531,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,3,0,0,1,2,2,6,0,3,2,2,0,0,3,1,1,5,0,4,0,2,0,0,0,10
ASV_2372,3,1,0,3,0,3,0,0,2,3,0,1,1,2,0,2,3,2,1,0,0,0,0,0,0,5,3,0,1,0,1,0,0,1,2,1,0,1,1,2,1,0,4,0,0,1,3,0
ASV_2684,1,1,1,5,1,5,3,1,0,1,2,0,0,1,1,9,5,5,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,3,0,1,2,0,0,0,0
ASV_2419,0,3,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,1,1,1,5,6,0,0,1,0,0,2,2,1,4,1,5,3,0,2,0,0,2,2,1,2,0,0,0,0,1,2
ASV_2194,2,6,3,3,0,1,1,0,0,4,0,0,0,0,0,1,0,1,4,0,0,0,1,1,0,0,1,2,1,0,0,2,0,3,0,0,0,0,0,0,0,2,4,7,1,0,1,2
ASV_2999,1,0,1,0,0,1,0,0,4,0,8,1,0,5,1,0,5,2,5,0,0,1,1,2,0,0,1,2,1,0,0,1,0,0,1,0,0,0,2,0,1,0,1,1,3,1,0,1
ASV_2761,0,1,2,5,1,2,3,0,0,2,0,1,1,2,4,2,2,9,2,0,0,0,1,0,1,1,2,0,1,1,1,0,0,2,0,0,0,0,0,2,2,0,0,0,1,0,0,0
ASV_2428,0,0,0,0,0,0,0,5,1,0,2,3,2,0,0,3,0,0,0,0,1,0,0,1,0,0,0,2,5,0,3,0,1,0,2,6,3,2,2,5,2,2,0,0,0,0,0,1
ASV_2546,3,2,5,1,1,5,2,0,0,2,1,2,3,1,0,1,5,5,0,2,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,4,0,0,1,0,1,0,0,0,1,0,0
ASV_2777,1,4,4,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,1,1,0,0,4,3,3,0,0,0,0,0,0,0,0,0,1,2,3,2,3,1,2,0,4,3,6,0,0,0
ASV_2887,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,1,0,0,0,4,1,3,4,7,11,3,2,0,2,1,0,0,0,0,4,1,0
ASV_2647,0,0,2,0,2,0,1,0,0,0,2,0,1,0,0,0,0,0,1,3,5,2,2,0,0,1,1,5,3,3,0,0,6,1,0,3,0,1,0,0,1,0,0,0,1,1,2,3
ASV_2500,1,6,0,6,0,5,7,0,0,1,0,0,0,1,5,8,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
ASV_2427,0,0,0,0,0,0,3,0,0,0,1,2,0,1,0,0,1,0,1,1,1,0,3,2,4,0,0,0,1,1,1,1,3,2,3,4,0,2,0,5,2,2,0,0,0,3,1,2
ASV_2337,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,2,2,0,0,0,0,1,9,13,8,0,0,0,0,4,2,3,0,0,0,0,0,0,0,0,0,1,3
ASV_2403,8,2,2,0,1,1,1,3,0,4,4,6,2,1,1,2,5,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1
ASV_2805,0,1,0,1,0,0,0,1,0,0,3,2,0,0,0,0,1,0,0,0,2,4,1,0,0,1,2,4,5,5,0,1,1,0,2,1,6,0,1,0,1,1,1,0,2,2,1,0
ASV_2267,3,2,3,0,0,1,1,0,0,2,4,4,5,4,2,1,3,1,0,0,0,2,1,0,0,0,1,2,1,0,0,1,0,0,2,0,0,0,0,0,2,0,2,0,1,2,0,0
ASV_2482,0,3,1,2,0,0,0,1,1,1,1,1,6,0,2,1,1,0,1,0,0,1,1,0,1,7,3,0,1,1,1,1,0,0,1,1,0,1,0,2,1,0,2,1,1,2,0,2
ASV_2510,0,1,0,0,0,1,1,2,0,2,0,1,1,0,1,2,2,0,1,0,0,1,1,2,1,1,0,1,0,0,0,2,4,2,0,2,2,0,2,1,2,1,2,4,2,1,2,2
ASV_2248,0,9,1,7,4,0,1,0,0,3,1,0,2,0,0,1,4,3,3,0,0,3,0,2,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,2,0,0,0
ASV_2514,0,0,0,1,0,0,0,0,1,5,0,2,0,0,6,0,2,0,2,0,0,1,6,2,1,2,1,0,0,0,0,0,2,0,0,1,1,0,3,2,1,3,5,0,0,1,1,1
ASV_2901,2,1,2,1,1,7,4,2,0,2,3,1,2,6,1,2,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,2,0,2,1,0,0,1,0,1,0,0,0,2,0
ASV_2970,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,2,2,0,0,2,0,0,0,0,0,0,0,12,8,11,0,0,0,0,0,3,1,0,0,1,2,0,0,1,0,0,0,0
ASV_2944,0,0,0,1,0,1,1,0,0,1,0,2,1,0,2,5,0,0,2,1,2,2,1,2,3,1,1,1,0,2,0,3,0,4,4,1,0,3,1,0,0,1,1,1,0,1,0,0
ASV_2311,5,2,2,1,1,0,3,0,0,1,6,1,4,1,0,1,2,1,0,0,0,0,0,0,0,0,5,2,0,1,1,0,0,0,0,0,0,2,0,0,1,1,2,1,3,1,1,0
ASV_2598,0,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,5,2,0,0,3,1,0,0,1,0,0,1,2,3,1,1,3,5,1,0,8,2,1,1,0,4
ASV_2373,1,2,3,4,3,0,4,0,0,6,2,1,2,1,1,0,6,5,0,0,0,1,0,0,1,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ASV_2519,2,1,0,0,1,1,4,0,2,0,0,0,0,0,0,0,0,1,6,0,1,2,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,6,1,2,5,5,0,0,3
ASV_2324,0,2,4,7,1,4,0,0,0,3,0,2,0,1,0,6,1,8,0,0,1,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,0,0,0
ASV_2471,1,4,8,3,0,1,3,0,0,2,0,0,1,2,2,3,5,6,0,0,0,1,0,0,0,0,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0
ASV_2475,0,2,4,4,0,1,1,0,0,1,4,2,4,0,0,6,1,6,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,2,0,0,0,0,0,2,0,0,1,3,0,0,0,0
ASV_2479,0,2,0,5,0,5,3,0,0,2,2,0,0,0,1,9,1,5,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,4,0,0,1,2,0,0,1
ASV_2641,0,1,2,5,0,8,0,0,0,3,2,0,2,0,2,4,3,7,2,1,1,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
ASV_2803,0,0,0,0,2,0,0,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,12,7,3,1,1,4,2,4,0,2,0,1,0,1
ASV_2959,2,2,1,1,0,1,2,0,0,6,2,4,3,2,4,1,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,2,6,0,0,0,1,0,0,0,0,1,4,1
ASV_2547,5,1,1,1,1,1,1,0,1,4,0,7,4,2,0,3,4,2,1,1,0,1,0,0,1,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0
ASV_2560,0,3,5,1,1,2,1,1,0,0,0,0,1,0,1,1,0,0,3,4,2,0,3,0,1,0,0,2,1,1,0,2,1,0,1,1,0,0,2,5,1,0,1,0,2,2,0,0
ASV_2874,0,2,0,10,2,3,7,0,0,3,1,1,0,1,0,4,6,2,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,2
ASV_2902,5,2,0,1,1,4,1,0,0,1,4,4,2,2,0,2,2,2,0,0,0,0,0,0,0,1,2,0,0,3,0,1,1,0,0,1,3,4,0,0,0,0,1,0,0,0,2,0
ASV_2511,0,5,2,1,1,0,6,0,0,1,4,1,1,0,0,0,5,2,1,0,0,0,2,0,0,0,0,0,4,3,2,0,0,1,0,0,0,0,0,0,1,2,2,2,1,0,1,1
ASV_2605,0,0,0,2,0,1,1,0,0,7,5,7,3,1,2,0,2,2,1,0,1,1,2,0,0,1,2,1,0,1,0,1,0,0,0,0,1,0,0,0,1,2,2,0,0,1,0,1
ASV_2908,0,1,0,0,1,2,1,0,0,0,0,1,2,2,0,0,0,1,2,0,0,0,4,1,1,2,0,0,1,3,0,2,2,0,3,3,2,0,3,1,0,3,1,3,1,1,2,0
ASV_2975,0,7,4,5,0,1,1,0,0,2,2,1,1,3,0,6,2,1,0,1,0,1,0,0,0,0,0,1,6,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0
ASV_2669,1,3,2,3,0,1,2,1,0,0,4,1,3,6,1,4,4,5,1,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2
ASV_2886,0,0,0,2,1,0,0,1,1,0,0,1,0,0,0,2,2,0,0,2,1,0,0,3,2,2,0,6,4,3,0,1,3,0,1,2,0,3,0,0,1,1,0,1,0,5,1,0
ASV_2602,0,11,0,9,0,3,4,0,0,2,5,1,0,0,0,3,2,5,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
ASV_2273,2,0,2,3,2,1,0,1,0,5,2,4,1,2,3,2,1,1,0,0,1,1,0,0,0,0,3,1,0,1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,3,2
ASV_2309,4,0,1,2,0,3,2,1,1,1,10,5,2,4,0,0,1,1,0,0,0,0,0,0,1,0,1,2,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1
ASV_2768,0,0,0,0,1,0,4,0,0,1,0,0,0,1,0,1,0,1,0,0,2,0,2,3,0,0,1,0,0,0,0,3,2,1,0,5,5,1,1,3,0,2,5,0,2,0,2,2
ASV_2437,2,0,0,1,1,0,2,1,1,3,2,5,1,3,1,0,4,2,1,1,0,0,0,0,0,1,7,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,2,0,1,1,1,0
ASV_2440,4,0,2,2,2,3,1,1,0,1,5,3,4,1,2,2,5,2,2,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0
ASV_2527,1,3,1,0,1,0,3,0,1,0,0,1,0,3,4,1,2,0,2,0,0,0,3,5,0,0,0,0,0,2,0,0,0,0,3,0,2,1,2,1,3,0,2,2,1,1,0,0
